Imagen,cig,Phase 2 clasiffication,explicación clasificación1,clasificación1,Indice,imagen_rotada,explicación clasificación2,clasificación_2
"[[[  7   1   3]
  [  6   0   2]
  [  4   0   1]
  ...
  [ 17   6  10]
  [ 15   4   8]
  [ 14   3   7]]

 [[  7   1   3]
  [  7   1   3]
  [  5   1   2]
  ...
  [ 18   7  11]
  [ 17   6  10]
  [ 16   5   9]]

 [[  8   2   4]
  [  7   1   3]
  [  6   2   3]
  ...
  [ 18   9  12]
  [ 17   8  11]
  [ 17   8  11]]

 ...

 [[134  86  50]
  [124  76  40]
  [109  63  29]
  ...
  [ 19  19  17]
  [ 19  19  17]
  [ 18  18  16]]

 [[133  83  46]
  [121  73  35]
  [105  59  25]
  ...
  [ 20  20  18]
  [ 19  19  19]
  [ 19  19  19]]

 [[130  81  41]
  [118  70  32]
  [104  56  20]
  ...
  [ 20  20  18]
  [ 20  20  20]
  [ 20  20  20]]]",1026, E3-4                                                                                                 ,elíptica,1,723.0,sí (120 grados),elíptica,6
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (180 grados),peculiar,8
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (150 grados),peculiar,8
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (120 grados),peculiar,8
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (75 grados),peculiar,8
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (45 grados),peculiar,8
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (30 grados),peculiar,8
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (0 grados),peculiar,8
"[[[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [1 1 1]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[9 0 1]
  [9 0 1]
  [9 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 2 1]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]

 [[0 1 0]
  [0 1 0]
  [0 2 1]
  ...
  [2 2 2]
  [3 3 3]
  [4 4 4]]]",1027, Pec (merger of 3?)                                                                                   ,peculiar,4,723.0,sí (270 grados),peculiar,8
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (105 grados),irregular,7
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (135 grados),irregular,7
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (270 grados),irregular,7
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (75 grados),irregular,7
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (60 grados),irregular,7
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (45 grados),irregular,7
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (285 grados),irregular,7
"[[[3 1 6]
  [3 1 6]
  [4 2 7]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[2 0 5]
  [3 1 6]
  [3 1 6]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 [[1 0 2]
  [2 0 3]
  [2 0 3]
  ...
  [4 2 5]
  [7 2 6]
  [7 2 6]]

 ...

 [[7 5 6]
  [7 5 6]
  [6 4 5]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[5 3 4]
  [5 3 4]
  [4 2 3]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [1 1 3]
  [1 1 3]
  [1 1 3]]]",1032, I0 pec                                                                                               ,irregular,2,723.0,sí (225 grados),irregular,7
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (240 grados),elíptica,6
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (210 grados),elíptica,6
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (345 grados),elíptica,6
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (255 grados),elíptica,6
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (195 grados),elíptica,6
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (150 grados),elíptica,6
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (90 grados),elíptica,6
"[[[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [16  6  5]
  [16  4  4]
  [15  3  3]]

 [[ 5  4  2]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [17  7  6]
  [17  5  5]
  [16  4  4]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 7  6  4]
  ...
  [18  8  7]
  [18  6  6]
  [18  6  6]]

 ...

 [[13 15 10]
  [10 15  9]
  [ 7 12  6]
  ...
  [15 20 14]
  [13 18 12]
  [11 18 11]]

 [[12 17 11]
  [10 15  9]
  [ 8 13  7]
  ...
  [13 18 12]
  [10 17 10]
  [ 7 17  9]]

 [[12 17 11]
  [10 15  9]
  [ 7 14  7]
  ...
  [10 17 10]
  [ 9 16  9]
  [ 5 15  7]]]",1045, E(b?)5-6                                                                                             ,elíptica,1,723.0,sí (0 grados),elíptica,6
"[[[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [15 11  8]
  [15 10  6]
  [15 10  6]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [16 11  7]
  [16 11  7]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [17 12  8]
  [17 12  8]]]",92, S0^- sp                                                                                            ,lenticular,3,723.0,sí (30 grados),lenticular,5
"[[[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [15 11  8]
  [15 10  6]
  [15 10  6]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [16 11  7]
  [16 11  7]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [17 12  8]
  [17 12  8]]]",92, S0^- sp                                                                                            ,lenticular,3,723.0,sí (135 grados),lenticular,5
"[[[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [15 11  8]
  [15 10  6]
  [15 10  6]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [16 11  7]
  [16 11  7]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [17 12  8]
  [17 12  8]]]",92, S0^- sp                                                                                            ,lenticular,3,723.0,sí (105 grados),lenticular,5
"[[[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [15 11  8]
  [15 10  6]
  [15 10  6]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [16 11  7]
  [16 11  7]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [17 12  8]
  [17 12  8]]]",92, S0^- sp                                                                                            ,lenticular,3,723.0,sí (15 grados),lenticular,5
"[[[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [15 11  8]
  [15 10  6]
  [15 10  6]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [16 11  7]
  [16 11  7]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [17 12  8]
  [17 12  8]]]",92, S0^- sp                                                                                            ,lenticular,3,723.0,sí (240 grados),lenticular,5
"[[[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [15 11  8]
  [15 10  6]
  [15 10  6]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [16 11  7]
  [16 11  7]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [17 12  8]
  [17 12  8]]]",92, S0^- sp                                                                                            ,lenticular,3,723.0,sí (0 grados),lenticular,5
"[[[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 3  0  0]
  ...
  [ 2  2  2]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [15 11  8]
  [15 10  6]
  [15 10  6]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [16 11  7]
  [16 11  7]]

 [[ 4  4  4]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [16 12  9]
  [17 12  8]
  [17 12  8]]]",92, S0^- sp                                                                                            ,lenticular,3,723.0,sí (225 grados),lenticular,5
