Indice,Imagen_auto_scale,cig,Phase 2 clasiffication,explicación clasificación1,clasificación1,imagen_rotada,explicación clasificación2,clasificación_2
661,"[[[13  3  4]
  [14  4  5]
  [14  4  5]
  ...
  [12  8  9]
  [11  7  8]
  [10  6  7]]

 [[13  3  4]
  [14  4  5]
  [14  4  5]
  ...
  [11  7  8]
  [10  6  7]
  [10  6  7]]

 [[13  3  4]
  [14  4  5]
  [14  4  5]
  ...
  [11  7  8]
  [10  6  7]
  [ 9  5  6]]

 ...

 [[ 3  1  2]
  [ 3  1  2]
  [ 3  1  2]
  ...
  [ 4  3  1]
  [ 4  3  1]
  [ 4  3  1]]

 [[ 3  1  2]
  [ 3  1  2]
  [ 3  1  2]
  ...
  [ 4  3  1]
  [ 4  3  1]
  [ 4  3  1]]

 [[ 3  1  2]
  [ 3  1  2]
  [ 3  1  2]
  ...
  [ 4  3  1]
  [ 4  3  1]
  [ 4  3  1]]]",984, SAB:(s)b sp                                                                                          ,espiral,0,,espiral barrada intermedia,2
662,"[[[15  5  4]
  [14  4  3]
  [13  3  2]
  ...
  [26  7  3]
  [27  6  3]
  [27  6  3]]

 [[15  5  4]
  [15  5  4]
  [14  4  3]
  ...
  [25  6  2]
  [26  5  2]
  [26  5  2]]

 [[16  6  5]
  [15  5  4]
  [14  4  3]
  ...
  [26  5  2]
  [28  4  2]
  [28  4  2]]

 ...

 [[18  1  9]
  [19  2 10]
  [19  2 10]
  ...
  [13  3  2]
  [13  3  2]
  [14  4  3]]

 [[20  3 13]
  [20  3 13]
  [21  4 14]
  ...
  [11  3  0]
  [13  3  1]
  [14  4  2]]

 [[20  3 13]
  [21  4 14]
  [22  5 15]
  ...
  [10  2  0]
  [13  3  1]
  [14  4  2]]]",985, SA(s)d                                                                                               ,espiral,0,,espiral no barrada,0
664,"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [30 18  4]
  [29 17  3]
  [29 17  3]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [30 18  4]
  [30 18  4]
  [29 17  3]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [31 19  5]
  [30 18  4]
  [30 18  4]]

 ...

 [[ 6  8  7]
  [ 7  9  8]
  [ 7  9  8]
  ...
  [19  8  6]
  [19  8  6]
  [19  8  6]]

 [[ 6  8  7]
  [ 7  9  8]
  [ 7  9  8]
  ...
  [19  8  6]
  [19  8  6]
  [19  8  6]]

 [[ 6  8  7]
  [ 7  9  8]
  [ 7  9  8]
  ...
  [19  8  6]
  [19  8  6]
  [19  8  6]]]",987, (R_1'?)SAB_a(rs)b                                                                        ,espiral,0,,espiral barrada peculiar,3
663,"[[[10  9  5]
  [10  9  5]
  [11 10  6]
  ...
  [ 9  0  0]
  [ 9  0  0]
  [ 9  0  0]]

 [[ 9  8  4]
  [10  9  5]
  [11 10  6]
  ...
  [ 9  0  0]
  [ 9  0  0]
  [ 9  0  0]]

 [[ 8  7  3]
  [ 9  8  4]
  [10  9  5]
  ...
  [ 8  0  0]
  [ 8  0  0]
  [ 8  0  0]]

 ...

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [ 2  2  0]
  [ 2  2  0]
  [ 1  1  0]]

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [ 2  2  0]
  [ 1  1  0]
  [ 1  1  0]]

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [ 2  2  0]
  [ 1  1  0]
  [ 1  1  0]]]",986, SA(rs)0^+                                                                                          ,espiral,0,,espiral no barrada,0
665,"[[[ 5 10  6]
  [ 5 10  6]
  [ 5 10  6]
  ...
  [10  4  8]
  [10  4  8]
  [10  4  8]]

 [[ 5 10  6]
  [ 5 10  6]
  [ 5 10  6]
  ...
  [10  4  8]
  [10  4  8]
  [10  4  8]]

 [[ 5 10  6]
  [ 5 10  6]
  [ 5 10  6]
  ...
  [10  4  8]
  [10  4  8]
  [10  4  8]]

 ...

 [[ 1  6  0]
  [ 2  7  1]
  [ 2  7  1]
  ...
  [14  3  7]
  [14  3  7]
  [14  3  7]]

 [[ 1  6  0]
  [ 1  6  0]
  [ 2  7  1]
  ...
  [14  3  7]
  [14  3  7]
  [14  3  7]]

 [[ 1  6  0]
  [ 1  6  0]
  [ 2  7  1]
  ...
  [14  3  7]
  [14  3  7]
  [14  3  7]]]",988, SB_xb spw                                                                                          ,espiral,0,,espiral barrada peculiar,3
666,"[[[44 21  5]
  [45 22  6]
  [46 23  7]
  ...
  [34 24 14]
  [33 23 13]
  [33 23 13]]

 [[44 21  5]
  [45 22  6]
  [46 23  7]
  ...
  [33 23 13]
  [33 23 13]
  [33 23 13]]

 [[44 21  5]
  [45 22  6]
  [47 24  8]
  ...
  [33 23 13]
  [32 22 12]
  [32 22 12]]

 ...

 [[24 11  3]
  [23 10  2]
  [23 10  2]
  ...
  [14 11  4]
  [15 10  4]
  [15 10  4]]

 [[24 11  3]
  [24 11  3]
  [23 10  2]
  ...
  [14 11  4]
  [15 10  4]
  [15 10  4]]

 [[24 11  3]
  [24 11  3]
  [23 10  2]
  ...
  [14 11  4]
  [15 10  4]
  [15 10  4]]]",989, S_AB(s)bc:                                                                          ,espiral,0,,espiral barrada intermedia,2
667,"[[[10  6 23]
  [ 9  5 22]
  [ 8  6 20]
  ...
  [10  6  7]
  [11  5  7]
  [11  5  7]]

 [[ 9  5 22]
  [ 8  4 21]
  [ 8  4 19]
  ...
  [ 9  5  6]
  [10  4  6]
  [10  4  6]]

 [[ 9  2 18]
  [ 7  3 18]
  [ 7  3 18]
  ...
  [ 8  4  5]
  [ 8  2  4]
  [ 8  2  4]]

 ...

 [[21  3  3]
  [23  5  5]
  [27  9  9]
  ...
  [ 1  1  0]
  [ 1  1  0]
  [ 1  1  0]]

 [[22  3  5]
  [25  6  8]
  [30 10 12]
  ...
  [ 1  1  0]
  [ 1  1  0]
  [ 1  1  0]]

 [[23  4  6]
  [26  7  9]
  [31 11 13]
  ...
  [ 1  1  0]
  [ 1  1  0]
  [ 1  1  0]]]",990, dIm                                                                                                  ,irregular,2,,irregular,7
668,"[[[ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 1  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 1  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 1  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 ...

 [[ 8  8  6]
  [ 7  7  5]
  [ 7  7  5]
  ...
  [44 44  6]
  [43 45  6]
  [43 45  6]]

 [[ 8  8  6]
  [ 8  8  6]
  [ 7  7  5]
  ...
  [45 45  7]
  [44 46  7]
  [44 46  7]]

 [[ 8  8  6]
  [ 8  8  6]
  [ 7  7  5]
  ...
  [46 46  8]
  [44 46  7]
  [44 46  7]]]",992," S_AB(_rs,ns)c                                                      ",espiral,0,,espiral barrada intermedia,2
669,"[[[5 5 7]
  [5 5 7]
  [5 5 7]
  ...
  [4 1 0]
  [5 1 0]
  [5 1 0]]

 [[5 5 7]
  [5 5 7]
  [5 5 7]
  ...
  [4 1 0]
  [5 1 0]
  [5 1 0]]

 [[5 5 7]
  [5 5 7]
  [5 5 7]
  ...
  [5 2 0]
  [5 2 0]
  [5 2 0]]

 ...

 [[8 8 6]
  [8 8 6]
  [8 8 6]
  ...
  [3 2 0]
  [3 2 0]
  [2 1 0]]

 [[8 8 6]
  [8 8 6]
  [8 8 6]
  ...
  [3 2 0]
  [3 2 0]
  [2 1 0]]

 [[8 8 6]
  [8 8 6]
  [8 8 6]
  ...
  [3 2 0]
  [3 2 0]
  [2 1 0]]]",993," (R'?)SAB(s,tb)b                                                                            ",espiral,0,,espiral barrada intermedia,2
66,"[[[11  6  3]
  [11  6  3]
  [10  6  3]
  ...
  [18 11  5]
  [17 12  6]
  [17 12  6]]

 [[11  6  3]
  [11  6  3]
  [10  6  3]
  ...
  [18 11  5]
  [16 11  5]
  [16 11  5]]

 [[11  6  3]
  [11  6  3]
  [10  6  3]
  ...
  [17 10  4]
  [15 10  4]
  [16 11  5]]

 ...

 [[15 15  5]
  [15 15  5]
  [15 15  5]
  ...
  [ 6  3  0]
  [ 5  2  0]
  [ 4  1  0]]

 [[14 16  5]
  [14 16  5]
  [14 16  5]
  ...
  [ 6  3  0]
  [ 4  1  0]
  [ 4  1  0]]

 [[14 17  6]
  [14 17  6]
  [14 16  5]
  ...
  [ 5  2  0]
  [ 4  1  0]
  [ 3  0  0]]]",80, SA(s)bc pec                                                                                          ,espiral,0,,espiral no barrada,0
670,"[[[4 0 1]
  [4 0 1]
  [2 0 1]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]

 [[4 0 1]
  [4 0 1]
  [2 0 1]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]

 [[4 0 1]
  [4 0 1]
  [2 0 1]
  ...
  [3 3 3]
  [3 3 3]
  [3 3 3]]

 ...

 [[5 5 3]
  [5 5 3]
  [4 4 2]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[4 4 2]
  [4 4 2]
  [3 3 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[4 4 2]
  [4 4 2]
  [3 3 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",994, SA0^o                                                                                              ,espiral,0,,espiral no barrada,0
671,"[[[ 4  4  4]
  [ 5  5  5]
  [ 7  7  7]
  ...
  [69 18 17]
  [70 19 18]
  [70 19 18]]

 [[ 5  5  5]
  [ 6  6  6]
  [ 8  8  8]
  ...
  [70 19 18]
  [70 19 18]
  [70 19 18]]

 [[ 5  5  5]
  [ 7  7  7]
  [ 8  8  8]
  ...
  [71 20 19]
  [71 20 19]
  [71 20 19]]

 ...

 [[13  5  2]
  [12  4  1]
  [12  4  1]
  ...
  [ 7 18  4]
  [ 6 18  4]
  [ 7 19  5]]

 [[11  6  2]
  [10  5  1]
  [10  5  1]
  ...
  [ 6 17  3]
  [ 6 18  4]
  [ 7 19  5]]

 [[11  6  2]
  [10  5  1]
  [10  5  1]
  ...
  [ 6 17  3]
  [ 7 19  5]
  [ 7 19  5]]]",997, SA(s)c                                                                                               ,espiral,0,,espiral no barrada,0
672,"[[[ 4  9  5]
  [ 4  9  5]
  [ 4  9  5]
  ...
  [ 6  8  3]
  [ 6  8  3]
  [ 6  8  3]]

 [[ 4  9  5]
  [ 4  9  5]
  [ 4  9  5]
  ...
  [ 6  8  3]
  [ 6  8  3]
  [ 6  8  3]]

 [[ 4  9  5]
  [ 4  9  5]
  [ 4  9  5]
  ...
  [ 6  8  3]
  [ 6  8  3]
  [ 6  8  3]]

 ...

 [[ 2  7  3]
  [ 2  7  3]
  [ 2  7  3]
  ...
  [10 17 10]
  [10 17 10]
  [11 18 11]]

 [[ 2  7  3]
  [ 2  7  3]
  [ 2  7  3]
  ...
  [10 17 10]
  [11 18 11]
  [11 18 11]]

 [[ 2  7  3]
  [ 2  7  3]
  [ 2  7  3]
  ...
  [10 17 10]
  [11 18 11]
  [11 18 11]]]",998, (R_2')SAB(r)ab                                                                             ,espiral,0,,espiral barrada intermedia,2
675,"[[[ 10   6   3]
  [ 10   6   3]
  [  9   5   2]
  ...
  [ 33  13   6]
  [ 33  13   6]
  [ 34  14   7]]

 [[ 10   6   3]
  [ 10   6   3]
  [  9   5   2]
  ...
  [ 32  12   5]
  [ 33  13   6]
  [ 33  13   6]]

 [[ 11   7   4]
  [ 11   7   4]
  [ 10   6   3]
  ...
  [ 31  11   4]
  [ 31  11   4]
  [ 32  12   5]]

 ...

 [[ 13   7   9]
  [ 12   6   8]
  [ 11   5   7]
  ...
  [163  43  18]
  [163  43  18]
  [163  43  18]]

 [[ 12   6   8]
  [ 11   5   7]
  [ 11   5   7]
  ...
  [163  43  18]
  [163  43  18]
  [163  43  18]]

 [[ 12   6   8]
  [ 11   5   7]
  [ 10   4   6]
  ...
  [163  43  18]
  [163  43  18]
  [163  43  18]]]",1002, SA(s)bc                                                                                              ,espiral,0,,espiral no barrada,0
676,"[[[14 12  0]
  [14 12  0]
  [14 12  0]
  ...
  [ 9  5  6]
  [ 9  5  6]
  [ 9  5  6]]

 [[14 12  0]
  [14 12  0]
  [14 12  0]
  ...
  [ 8  4  5]
  [ 9  5  6]
  [ 9  5  6]]

 [[14 12  0]
  [14 12  0]
  [14 12  0]
  ...
  [ 6  4  5]
  [ 6  4  5]
  [ 6  4  5]]

 ...

 [[ 7  7  7]
  [ 7  7  7]
  [ 6  6  6]
  ...
  [ 7  3  4]
  [ 7  3  4]
  [ 7  3  4]]

 [[ 7  7  7]
  [ 7  7  7]
  [ 6  6  6]
  ...
  [ 7  3  4]
  [ 7  3  4]
  [ 7  3  4]]

 [[ 7  7  7]
  [ 7  7  7]
  [ 6  6  6]
  ...
  [ 7  3  4]
  [ 7  3  4]
  [ 7  3  4]]]",1003, Sc sp                                                                                                ,espiral,0,,espiral barra indeterminada,4
673,"[[[5 5 3]
  [5 5 3]
  [5 5 3]
  ...
  [1 2 0]
  [1 2 0]
  [1 2 0]]

 [[6 6 4]
  [6 6 4]
  [5 5 3]
  ...
  [1 2 0]
  [1 2 0]
  [1 2 0]]

 [[7 7 5]
  [7 7 5]
  [6 6 4]
  ...
  [1 1 0]
  [1 1 0]
  [1 1 0]]

 ...

 [[7 3 4]
  [6 2 3]
  [5 1 2]
  ...
  [4 0 1]
  [4 0 1]
  [4 0 1]]

 [[7 3 4]
  [6 2 3]
  [5 1 2]
  ...
  [5 0 1]
  [5 0 1]
  [5 0 1]]

 [[7 3 4]
  [6 2 3]
  [5 1 2]
  ...
  [5 0 1]
  [5 0 1]
  [5 0 1]]]",999, E pec (dust lane)                                                                                    ,elíptica,1,,elíptica,6
677,"[[[14  2  4]
  [14  2  4]
  [12  0  2]
  ...
  [ 6  6  4]
  [ 5  5  3]
  [ 5  5  3]]

 [[14  2  4]
  [13  1  3]
  [12  0  2]
  ...
  [ 6  6  4]
  [ 5  5  3]
  [ 5  5  3]]

 [[14  2  4]
  [13  1  3]
  [12  2  3]
  ...
  [ 5  5  3]
  [ 4  4  2]
  [ 4  4  2]]

 ...

 [[59  4  9]
  [59  4  9]
  [59  4  7]
  ...
  [24 16 14]
  [24 16 14]
  [24 16 14]]

 [[61  4 10]
  [61  4 10]
  [61  5  8]
  ...
  [24 16 14]
  [25 17 15]
  [25 17 15]]

 [[61  4 10]
  [61  4 10]
  [61  5  8]
  ...
  [24 16 14]
  [25 17 15]
  [25 17 15]]]",1004, (R')SB(s)c                                                                                 ,espiral,0,,espiral barrada,1
67,"[[[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [11 11  9]
  [11 10  8]
  [10  9  7]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [11 11  9]
  [11 10  8]
  [11 10  8]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [12 12 10]
  [12 11  9]
  [12 11  9]]

 ...

 [[ 7  5  6]
  [ 7  5  6]
  [ 8  6  7]
  ...
  [93 44 39]
  [93 44 39]
  [93 44 39]]

 [[ 8  4  5]
  [ 9  5  6]
  [ 9  5  6]
  ...
  [93 44 39]
  [93 44 39]
  [93 44 39]]

 [[ 8  4  5]
  [ 8  4  5]
  [ 9  5  6]
  ...
  [93 44 39]
  [93 44 39]
  [93 44 39]]]",81, S0^- sp / E(d)8                                                                                    ,lenticular,3,,lenticular,5
678,"[[[ 2  2  0]
  [ 2  2  0]
  [ 2  2  0]
  ...
  [ 0  9  4]
  [ 0 10  4]
  [ 0 10  4]]

 [[ 2  2  0]
  [ 2  2  0]
  [ 2  2  0]
  ...
  [ 0  9  4]
  [ 0 10  4]
  [ 0 10  4]]

 [[ 3  3  1]
  [ 3  3  1]
  [ 3  3  1]
  ...
  [ 0  9  4]
  [ 0  9  4]
  [ 0  9  4]]

 ...

 [[ 0  4  0]
  [ 0  4  0]
  [ 0  4  0]
  ...
  [ 8  7 13]
  [ 9  8 14]
  [10  9 15]]

 [[ 0  4  0]
  [ 0  4  0]
  [ 0  4  0]
  ...
  [ 7  6 12]
  [ 9  8 14]
  [ 9  8 14]]

 [[ 0  5  0]
  [ 0  5  0]
  [ 0  5  0]
  ...
  [ 7  6 12]
  [ 8  7 13]
  [ 9  8 14]]]",1005, SB(rs)cd sp                                                                                          ,espiral,0,,espiral barrada,1
674,"[[[13  2  0]
  [13  2  0]
  [15  1  0]
  ...
  [36 12 12]
  [40 11 13]
  [40 11 13]]

 [[13  2  0]
  [13  2  0]
  [15  1  0]
  ...
  [36 12 12]
  [40 11 13]
  [40 11 13]]

 [[13  1  1]
  [13  1  1]
  [15  1  1]
  ...
  [37 13 11]
  [41 13 12]
  [41 13 12]]

 ...

 [[ 9  1  0]
  [ 9  1  0]
  [10  2  0]
  ...
  [10  0  0]
  [11  0  1]
  [11  0  1]]

 [[ 9  1  0]
  [ 9  1  0]
  [10  2  0]
  ...
  [10  0  0]
  [11  0  1]
  [11  0  1]]

 [[ 9  1  0]
  [ 9  1  0]
  [10  2  0]
  ...
  [10  0  0]
  [10  0  0]
  [11  0  1]]]",1001," (R')SAB(_rs,nl)a                                                          ",espiral,0,,espiral barrada intermedia,2
679,"[[[12 12 10]
  [12 12 10]
  [12 12 10]
  ...
  [ 5  4 12]
  [ 6  5 13]
  [ 6  5 13]]

 [[12 12 10]
  [12 12 10]
  [12 12 10]
  ...
  [ 5  4 12]
  [ 6  5 13]
  [ 6  5 13]]

 [[12 12 10]
  [12 12 10]
  [12 12 10]
  ...
  [ 5  4 12]
  [ 6  5 13]
  [ 6  5 13]]

 ...

 [[ 4  0  0]
  [ 4  0  0]
  [ 4  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 4  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  1  1]]

 [[ 4  0  0]
  [ 4  0  0]
  [ 4  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  1  1]]]",1007, SA(s)bc                                                                                              ,espiral,0,,espiral no barrada,0
680,"[[[41 32 15]
  [45 36 19]
  [51 40 22]
  ...
  [ 6  7  2]
  [ 6  7  2]
  [ 6  7  2]]

 [[41 32 15]
  [45 36 19]
  [51 40 22]
  ...
  [ 6  7  2]
  [ 6  7  2]
  [ 6  7  2]]

 [[41 32 15]
  [45 36 19]
  [51 39 23]
  ...
  [ 6  7  2]
  [ 6  7  2]
  [ 6  7  2]]

 ...

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [ 3  1  2]
  [ 3  1  2]
  [ 3  1  2]]

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [ 3  1  2]
  [ 3  1  2]
  [ 3  1  2]]

 [[ 2  0  1]
  [ 2  0  1]
  [ 2  0  1]
  ...
  [ 3  1  2]
  [ 3  1  2]
  [ 3  1  2]]]",1008," (R')SB(_rs,bl)ab                                                          ",espiral,0,,espiral barrada,1
682,"[[[ 9  8  3]
  [ 8  7  2]
  [ 7  6  1]
  ...
  [ 8  2  2]
  [ 8  2  2]
  [ 8  2  2]]

 [[ 9  8  3]
  [ 8  7  2]
  [ 7  6  1]
  ...
  [ 8  2  2]
  [ 8  2  2]
  [ 8  2  2]]

 [[ 8  7  3]
  [ 8  7  3]
  [ 6  5  1]
  ...
  [ 8  2  2]
  [ 8  2  2]
  [ 8  2  2]]

 ...

 [[49 47 34]
  [55 53 40]
  [63 61 48]
  ...
  [14  2  4]
  [12  2  3]
  [12  2  3]]

 [[45 43 31]
  [51 49 37]
  [59 57 45]
  ...
  [14  2  4]
  [14  2  4]
  [14  2  4]]

 [[42 40 28]
  [48 46 34]
  [56 54 42]
  ...
  [15  3  5]
  [14  2  4]
  [14  2  4]]]",1010, SA(rs)bc                                                                                             ,espiral,0,,espiral no barrada,0
681,"[[[15 15 15]
  [15 15 15]
  [14 14 14]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[16 16 16]
  [15 15 15]
  [15 15 15]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[17 17 17]
  [16 16 16]
  [16 16 16]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[ 2  2  0]
  [ 2  2  0]
  [ 2  2  0]
  ...
  [ 5 10  3]
  [ 5 10  3]
  [ 5 10  3]]

 [[ 2  2  0]
  [ 2  2  0]
  [ 2  2  0]
  ...
  [ 6 11  4]
  [ 6 11  4]
  [ 6 11  4]]

 [[ 2  2  0]
  [ 2  2  0]
  [ 2  2  0]
  ...
  [ 6 11  4]
  [ 6 11  4]
  [ 6 11  4]]]",1009, SA(_rs)ab                                                                           ,espiral,0,,espiral no barrada,0
683,"[[[ 0  5  3]
  [ 0  5  3]
  [ 0  4  3]
  ...
  [ 2  1  7]
  [ 2  1  7]
  [ 2  1  7]]

 [[ 0  5  3]
  [ 0  5  3]
  [ 0  4  3]
  ...
  [ 2  1  7]
  [ 2  1  7]
  [ 2  1  7]]

 [[ 0  5  3]
  [ 0  5  3]
  [ 0  4  3]
  ...
  [ 2  1  7]
  [ 2  1  7]
  [ 2  1  7]]

 ...

 [[16 12 11]
  [15 11 10]
  [15 11 10]
  ...
  [ 2  1  0]
  [ 2  1  0]
  [ 2  1  0]]

 [[16 12 11]
  [16 12 11]
  [15 11 10]
  ...
  [ 2  1  0]
  [ 2  1  0]
  [ 2  1  0]]

 [[16 12 11]
  [16 12 11]
  [16 12 11]
  ...
  [ 2  1  0]
  [ 2  1  0]
  [ 2  1  0]]]",1011, SA0^o                                                                                              ,espiral,0,,espiral no barrada,0
684,"[[[ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]]

 [[ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]
  ...
  [ 3  3  3]
  [ 4  4  4]
  [ 4  4  4]]

 [[ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 4  4  4]]

 ...

 [[23  4  6]
  [23  4  6]
  [20  4  7]
  ...
  [13  9  8]
  [12  8  7]
  [12  8  7]]

 [[23  4  6]
  [23  4  6]
  [22  3  7]
  ...
  [13  7  7]
  [13  7  7]
  [13  7  7]]

 [[23  4  6]
  [23  4  6]
  [22  3  7]
  ...
  [13  7  7]
  [12  6  6]
  [12  6  6]]]",1012, SA(s)c                                                                                               ,espiral,0,,espiral no barrada,0
685,"[[[1 6 2]
  [1 6 2]
  [1 6 2]
  ...
  [7 3 2]
  [7 3 2]
  [7 3 2]]

 [[1 6 2]
  [1 6 2]
  [1 6 2]
  ...
  [7 3 2]
  [7 3 2]
  [7 3 2]]

 [[1 6 2]
  [1 6 2]
  [1 6 2]
  ...
  [7 3 2]
  [7 3 2]
  [7 3 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [4 2 3]
  [4 2 3]
  [5 3 4]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [4 2 3]
  [5 3 4]
  [5 3 4]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [5 3 4]
  [5 3 4]
  [5 3 4]]]",1013, SA0^+ sp                                                                                           ,espiral,0,,espiral no barrada,0
686,"[[[ 8  4  3]
  [ 8  4  3]
  [ 8  4  3]
  ...
  [ 7  6  4]
  [ 7  6  4]
  [ 6  5  3]]

 [[ 8  4  3]
  [ 8  4  3]
  [ 9  5  4]
  ...
  [ 7  6  4]
  [ 7  6  4]
  [ 6  5  3]]

 [[ 9  5  4]
  [ 9  5  4]
  [ 9  5  4]
  ...
  [ 7  6  4]
  [ 7  6  4]
  [ 6  5  3]]

 ...

 [[13  1  3]
  [13  1  3]
  [13  1  3]
  ...
  [ 5  1  2]
  [ 5  1  2]
  [ 5  1  2]]

 [[13  1  3]
  [13  1  3]
  [13  1  3]
  ...
  [ 5  1  2]
  [ 5  1  2]
  [ 5  1  2]]

 [[13  1  3]
  [13  1  3]
  [13  1  3]
  ...
  [ 5  1  2]
  [ 5  1  2]
  [ 5  1  2]]]",1014, (L)SAB(rs)b                                                                                          ,espiral,0,,espiral barrada intermedia,2
687,"[[[19  8 12]
  [19  8 12]
  [18  7 11]
  ...
  [13  9  6]
  [11  6  3]
  [ 9  4  1]]

 [[20  9 13]
  [19  8 12]
  [18  7 11]
  ...
  [13  9  6]
  [11  6  3]
  [ 9  4  1]]

 [[19 10 13]
  [19 10 13]
  [18  9 12]
  ...
  [12  8  5]
  [11  6  3]
  [10  5  2]]

 ...

 [[18 22  7]
  [18 22  7]
  [17 21  6]
  ...
  [67 71 48]
  [62 66 43]
  [58 62 39]]

 [[19 22  5]
  [19 22  5]
  [17 19  5]
  ...
  [68 70 48]
  [63 65 41]
  [60 62 38]]

 [[19 22  5]
  [19 22  5]
  [17 19  5]
  ...
  [70 69 48]
  [63 65 41]
  [60 62 38]]]",1015, SA0^o pec                                                                                          ,espiral,0,,espiral no barrada,0
688,"[[[10  0  2]
  [11  0  3]
  [11  0  3]
  ...
  [ 1  1  0]
  [ 1  1  0]
  [ 1  1  0]]

 [[10  0  2]
  [11  0  3]
  [12  0  4]
  ...
  [ 1  1  0]
  [ 1  1  0]
  [ 1  1  0]]

 [[10  0  1]
  [10  0  1]
  [11  1  2]
  ...
  [ 1  1  0]
  [ 1  1  0]
  [ 1  1  0]]

 ...

 [[ 7  6  4]
  [ 7  6  4]
  [ 6  5  3]
  ...
  [ 4  3  1]
  [ 2  2  0]
  [ 1  1  0]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 5  4  2]
  ...
  [ 4  3  1]
  [ 2  2  0]
  [ 0  2  0]]

 [[ 6  5  3]
  [ 6  5  3]
  [ 5  4  2]
  ...
  [ 3  3  1]
  [ 2  2  0]
  [ 0  2  0]]]",1016, SA(s)bc                                                                                              ,espiral,0,,espiral no barrada,0
68,"[[[ 1  6  2]
  [ 1  6  2]
  [ 1  6  2]
  ...
  [17  3  3]
  [15  1  0]
  [14  0  0]]

 [[ 2  7  3]
  [ 2  7  3]
  [ 2  7  3]
  ...
  [17  3  3]
  [15  1  0]
  [14  0  0]]

 [[ 3  8  4]
  [ 3  8  4]
  [ 3  8  4]
  ...
  [15  3  3]
  [13  2  0]
  [12  1  0]]

 ...

 [[10  0  0]
  [10  0  0]
  [10  0  1]
  ...
  [ 2 11 10]
  [ 4 13 12]
  [ 5 14 13]]

 [[12  0  0]
  [12  0  0]
  [11  0  1]
  ...
  [ 1 10  9]
  [ 2 10 12]
  [ 2 12 13]]

 [[13  1  1]
  [13  1  1]
  [12  0  2]
  ...
  [ 1 10  9]
  [ 0 10 11]
  [ 1 11 12]]]",82, S_AB(s)cd                                                                           ,espiral,0,,espiral barrada intermedia,2
